iter	Passed	Remaining
1675	16822	33363
1676	16832	33353
1677	16843	33345
1678	16852	33334
1679	16863	33325
1680	16873	33315
1681	16883	33305
1682	16893	33295
1683	16902	33283
1684	16912	33273
1685	16923	33264
1686	16934	33256
1687	16944	33247
1688	16955	33237
1689	16965	33228
1690	16976	33219
1691	16986	33210
1692	16996	33200
1693	17007	33192
1694	17017	33182
1695	17028	33172
1696	17038	33164
1697	17048	33154
1698	17059	33144
1699	17069	33135
1700	17080	33126
1701	17090	33116
1702	17100	33105
1703	17109	33093
1704	17120	33087
1705	17130	33076
1706	17140	33066
1707	17151	33058
1708	17162	33049
1709	17172	33040
1710	17183	33031
1711	17194	33023
1712	17204	33013
1713	17215	33004
1714	17226	32995
1715	17236	32985
1716	17246	32976
1717	17257	32968
1718	17268	32959
1719	17277	32948
1720	17288	32939
1721	17298	32929
1722	17308	32919
1723	17319	32911
1724	17331	32905
1725	17342	32895
1726	17352	32887
1727	17363	32878
1728	17374	32869
1729	17385	32861
1730	17396	32853
1731	17407	32845
1732	17418	32836
1733	17429	32828
1734	17440	32820
1735	17451	32811
1736	17461	32802
1737	17473	32795
1738	17483	32784
1739	17494	32777
1740	17505	32769
1741	17515	32758
1742	17527	32751
1743	17537	32742
1744	17548	32734
1745	17559	32725
1746	17570	32716
1747	17581	32708
1748	17591	32698
1749	17602	32691
1750	17613	32682
1751	17624	32673
1752	17635	32665
1753	17646	32656
1754	17657	32648
1755	17667	32639
1756	17678	32630
1757	17689	32621
1758	17700	32613
1759	17710	32602
1760	17721	32594
1761	17731	32584
1762	17742	32575
1763	17752	32566
1764	17763	32557
1765	17774	32549
1766	17785	32541
1767	17796	32532
1768	17806	32523
1769	17817	32513
1770	17827	32504
1771	17838	32495
1772	17848	32486
1773	17859	32476
1774	17870	32468
1775	17880	32459
1776	17891	32449
1777	17901	32441
1778	17912	32432
1779	17922	32421
1780	17933	32413
1781	17944	32404
1782	17954	32394
1783	17965	32386
1784	17977	32379
1785	17988	32370
1786	17999	32363
1787	18010	32354
1788	18021	32346
1789	18033	32339
1790	18044	32330
1791	18055	32322
1792	18067	32316
1793	18078	32307
1794	18088	32297
1795	18099	32288
1796	18110	32279
1797	18121	32272
1798	18132	32263
1799	18144	32257
1800	18155	32249
1801	18166	32240
1802	18176	32230
1803	18185	32217
1804	18196	32208
1805	18204	32195
1806	18215	32187
1807	18226	32177
1808	18233	32163
1809	18245	32155
1810	18255	32146
1811	18266	32137
1812	18276	32127
1813	18287	32118
1814	18298	32110
1815	18308	32100
1816	18319	32091
1817	18329	32082
1818	18338	32068
1819	18348	32059
1820	18359	32050
1821	18370	32041
1822	18379	32031
1823	18390	32021
1824	18400	32012
1825	18411	32003
1826	18423	31995
1827	18432	31985
1828	18443	31975
1829	18453	31966
1830	18461	31952
1831	18471	31942
1832	18482	31933
1833	18492	31922
1834	18503	31914
1835	18513	31905
1836	18524	31895
1837	18535	31887
1838	18546	31879
1839	18557	31870
1840	18567	31860
1841	18579	31852
1842	18589	31843
1843	18599	31833
1844	18609	31823
1845	18619	31812
1846	18629	31802
1847	18640	31793
1848	18651	31784
1849	18661	31774
1850	18672	31765
1851	18683	31757
1852	18693	31747
1853	18704	31738
1854	18715	31730
1855	18725	31720
1856	18735	31710
1857	18746	31701
1858	18754	31688
1859	18764	31677
1860	18775	31668
1861	18784	31658
1862	18795	31648
1863	18803	31635
1864	18810	31619
1865	18816	31602
1866	18821	31584
1867	18827	31567
1868	18833	31550
1869	18839	31532
1870	18844	31515
1871	18850	31497
1872	18856	31480
1873	18861	31462
1874	18867	31445
1875	18872	31427
1876	18878	31411
1877	18884	31393
1878	18889	31375
1879	18894	31356
1880	18903	31344
1881	18914	31335
1882	18924	31325
1883	18933	31315
1884	18943	31304
1885	18953	31294
1886	18962	31282
1887	18972	31272
1888	18982	31262
1889	18992	31251
1890	19002	31241
1891	19010	31228
1892	19020	31218
1893	19031	31209
1894	19040	31198
1895	19050	31188
1896	19061	31179
1897	19071	31169
1898	19081	31159
1899	19092	31150
1900	19103	31141
1901	19113	31132
1902	19124	31123
1903	19134	31112
1904	19144	31103
1905	19154	31094
1906	19162	31080
1907	19172	31069
1908	19181	31058
1909	19192	31049
1910	19202	31039
1911	19211	31028
1912	19222	31019
1913	19230	31006
1914	19241	30997
1915	19251	30987
1916	19262	30978
1917	19273	30969
1918	19283	30959
1919	19296	30954
1920	19306	30944
1921	19316	30934
1922	19326	30924
1923	19337	30915
1924	19348	30907
1925	19356	30894
1926	19368	30886
1927	19377	30875
1928	19387	30865
1929	19399	30857
1930	19409	30847
1931	19418	30837
1932	19429	30827
1933	19438	30816
1934	19449	30807
1935	19460	30798
1936	19469	30787
1937	19479	30777
1938	19487	30763
1939	19494	30748
1940	19500	30732
1941	19506	30716
1942	19513	30701
1943	19519	30684
1944	19524	30667
1945	19530	30650
1946	19536	30634
1947	19543	30618
1948	19550	30604
1949	19556	30588
1950	19562	30571
1951	19569	30557
1952	19575	30540
1953	19581	30524
1954	19586	30507
1955	19592	30490
1956	19598	30473
1957	19608	30464
1958	19620	30457
1959	19631	30449
1960	19643	30442
1961	19654	30433
1962	19665	30425
1963	19677	30417
1964	19686	30406
1965	19698	30398
1966	19710	30391
1967	19721	30383
1968	19733	30376
1969	19743	30366
1970	19752	30355
1971	19762	30344
1972	19772	30335
1973	19782	30325
1974	19793	30315
1975	19800	30302
1976	19811	30292
1977	19820	30282
1978	19831	30273
1979	19841	30263
1980	19851	30253
1981	19861	30243
1982	19871	30233
1983	19880	30221
1984	19890	30212
1985	19901	30202
1986	19910	30191
1987	19920	30181
1988	19930	30170
1989	19940	30161
1990	19950	30151
1991	19960	30141
1992	19970	30131
1993	19981	30121
1994	19991	30111
1995	20001	30102
1996	20009	30089
1997	20020	30080
1998	20030	30070
1999	20039	30059
2000	20050	30050
2001	20059	30038
2002	20066	30024
2003	20077	30015
2004	20087	30005
2005	20095	29992
2006	20105	29982
2007	20115	29973
2008	20125	29963
2009	20135	29953
2010	20146	29943
2011	20155	29933
2012	20165	29923
2013	20175	29913
2014	20186	29903
2015	20196	29893
2016	20204	29880
2017	20214	29870
2018	20221	29856
2019	20231	29846
2020	20241	29835
2021	20251	29826
2022	20261	29816
2023	20271	29806
2024	20281	29796
2025	20290	29784
2026	20299	29773
2027	20307	29760
2028	20319	29752
2029	20328	29741
2030	20337	29729
2031	20347	29719
2032	20355	29707
2033	20366	29697
2034	20372	29682
2035	20382	29673
2036	20392	29662
2037	20402	29653
2038	20412	29642
2039	20422	29632
2040	20429	29618
2041	20440	29609
2042	20445	29593
2043	20451	29576
2044	20456	29559
2045	20461	29542
2046	20467	29525
2047	20472	29509
2048	20478	29493
2049	20484	29477
2050	20489	29460
2051	20494	29443
2052	20499	29426
2053	20505	29409
2054	20510	29393
2055	20516	29377
2056	20521	29360
2057	20526	29343
2058	20531	29326
2059	20537	29310
2060	20542	29293
2061	20546	29275
2062	20555	29263
2063	20564	29252
2064	20571	29238
2065	20582	29229
2066	20587	29212
2067	20593	29196
2068	20599	29181
2069	20605	29165
2070	20610	29148
2071	20615	29132
2072	20620	29115
2073	20626	29100
2074	20633	29085
2075	20639	29070
2076	20644	29054
2077	20650	29038
2078	20655	29021
2079	20660	29004
2080	20670	28993
2081	20680	28984
2082	20688	28971
2083	20698	28962
2084	20708	28951
2085	20718	28941
2086	20726	28929
2087	20736	28919
2088	20746	28909
2089	20755	28899
2090	20765	28889
2091	20774	28877
2092	20784	28867
2093	20793	28857
2094	20803	28846
2095	20813	28836
2096	20822	28826
2097	20831	28815
2098	20842	28805
2099	20851	28795
2100	20861	28785
2101	20871	28775
2102	20881	28765
2103	20890	28753
2104	20900	28743
2105	20910	28734
2106	20919	28723
2107	20929	28713
2108	20938	28702
2109	20949	28693
2110	20959	28683
2111	20968	28672
2112	20977	28662
2113	20988	28652
2114	20997	28642
2115	21007	28631
2116	21016	28621
2117	21027	28611
2118	21036	28601
2119	21044	28588
2120	21056	28581
2121	21066	28571
2122	21076	28561
2123	21086	28552
2124	21096	28542
2125	21106	28532
2126	21116	28522
2127	21126	28513
2128	21136	28502
2129	21146	28492
2130	21155	28482
2131	21165	28471
2132	21174	28461
2133	21184	28451
2134	21193	28439
2135	21202	28429
2136	21212	28418
2137	21222	28408
2138	21232	28399
2139	21241	28388
2140	21251	28378
2141	21258	28364
2142	21269	28355
2143	21278	28345
2144	21287	28333
2145	21296	28322
2146	21305	28311
2147	21316	28302
2148	21326	28292
2149	21336	28282
2150	21346	28273
2151	21356	28263
2152	21365	28252
2153	21375	28242
2154	21385	28233
2155	21395	28222
2156	21401	28208
2157	21411	28198
2158	21421	28188
2159	21431	28178
2160	21441	28168
2161	21451	28158
2162	21459	28146
2163	21468	28135
2164	21478	28125
2165	21488	28115
2166	21498	28105
2167	21507	28095
2168	21518	28085
2169	21527	28075
2170	21538	28066
2171	21548	28056
2172	21559	28047
2173	21568	28037
2174	21579	28028
2175	21588	28017
2176	21598	28008
2177	21606	27995
2178	21616	27985
2179	21621	27969
2180	21626	27953
2181	21632	27937
2182	21636	27920
2183	21642	27904
2184	21647	27888
2185	21651	27872
2186	21657	27856
2187	21662	27840
2188	21668	27825
2189	21673	27809
2190	21678	27793
2191	21683	27777
2192	21689	27761
2193	21693	27745
2194	21698	27728
2195	21703	27713
2196	21708	27696
2197	21713	27680
2198	21718	27664
2199	21723	27648
2200	21732	27636
2201	21742	27627
2202	21753	27618
2203	21763	27609
2204	21773	27598
2205	21779	27585
2206	21785	27569
2207	21794	27559
2208	21803	27547
2209	21813	27537
2210	21822	27527
2211	21832	27517
2212	21842	27507
2213	21851	27496
2214	21860	27486
2215	21869	27474
2216	21879	27465
2217	21889	27455
2218	21899	27445
2219	21909	27435
2220	21919	27425
2221	21928	27416
2222	21939	27406
2223	21948	27396
2224	21958	27386
2225	21968	27376
2226	21978	27366
2227	21988	27356
2228	21997	27346
2229	22007	27336
2230	22017	27326
2231	22026	27316
2232	22036	27306
2233	22046	27296
2234	22056	27286
2235	22066	27276
2236	22075	27266
2237	22084	27255
2238	22094	27245
2239	22104	27236
2240	22114	27226
2241	22123	27215
2242	22133	27205
2243	22142	27194
2244	22151	27184
2245	22161	27174
2246	22171	27163
2247	22180	27153
2248	22191	27144
2249	22200	27133
2250	22209	27123
2251	22219	27112
2252	22228	27102
2253	22239	27094
2254	22248	27083
2255	22258	27073
2256	22268	27063
2257	22278	27054
2258	22286	27041
2259	22294	27029
2260	22304	27019
2261	22314	27009
2262	22323	26999
2263	22333	26989
2264	22343	26979
2265	22353	26969
2266	22363	26960
2267	22370	26947
2268	22379	26936
2269	22387	26924
2270	22397	26914
2271	22408	26905
2272	22417	26895
2273	22423	26880
2274	22429	26866
2275	22434	26850
2276	22439	26834
2277	22444	26819
2278	22449	26803
2279	22454	26788
2280	22460	26773
2281	22465	26757
2282	22469	26740
2283	22472	26723
2284	22476	26706
2285	22487	26697
2286	22495	26685
2287	22503	26673
2288	22511	26661
2289	22518	26648
2290	22527	26637
2291	22537	26628
2292	22547	26618
2293	22553	26604
2294	22560	26590
2295	22565	26575
2296	22570	26560
2297	22576	26545
2298	22581	26530
2299	22586	26515
2300	22592	26500
2301	22597	26485
2302	22602	26469
2303	22608	26454
2304	22615	26441
2305	22625	26432
2306	22634	26421
2307	22642	26410
2308	22652	26400
2309	22662	26390
2310	22672	26381
2311	22682	26371
2312	22693	26362
2313	22702	26351
2314	22709	26339
2315	22716	26326
2316	22726	26316
2317	22733	26302
2318	22743	26293
2319	22749	26279
2320	22759	26270
2321	22769	26260
2322	22779	26250
2323	22789	26240
2324	22795	26226
2325	22805	26217
2326	22815	26207
2327	22824	26197
2328	22834	26187
2329	22841	26174
2330	22851	26164
2331	22860	26154
2332	22870	26144
2333	22880	26135
2334	22887	26122
2335	22897	26112
2336	22904	26099
2337	22910	26085
2338	22918	26073
2339	22928	26064
2340	22936	26052
2341	22946	26043
2342	22953	26029
2343	22962	26018
2344	22968	26005
2345	22979	25996
2346	22989	25986
2347	22998	25975
2348	23008	25966
2349	23016	25954
2350	23025	25944
2351	23035	25934
2352	23045	25925
2353	23055	25915
2354	23063	25904
2355	23074	25894
2356	23081	25882
2357	23091	25872
2358	23101	25863
2359	23110	25852
2360	23118	25840
2361	23128	25831
2362	23138	25821
2363	23149	25812
2364	23159	25803
2365	23167	25791
2366	23177	25782
2367	23188	25773
2368	23197	25762
2369	23207	25753
2370	23215	25741
2371	23226	25732
2372	23235	25723
2373	23245	25713
2374	23253	25701
2375	23260	25688
2376	23267	25675
2377	23276	25664
2378	23287	25656
2379	23297	25646
2380	23307	25637
2381	23317	25628
2382	23325	25615
2383	23334	25605
2384	23342	25593
2385	23352	25584
2386	23363	25575
2387	23370	25562
2388	23380	25553
2389	23389	25542
2390	23399	25533
2391	23410	25524
2392	23419	25513
2393	23430	25505
2394	23440	25496
2395	23449	25484
2396	23459	25475
2397	23469	25465
2398	23479	25456
2399	23489	25446
2400	23499	25437
2401	23509	25428
2402	23517	25415
2403	23527	25406
2404	23534	25394
2405	23541	25381
2406	23552	25372
2407	23560	25360
2408	23570	25351
2409	23581	25342
2410	23591	25333
2411	23602	25324
2412	23611	25314
2413	23620	25303
2414	23630	25294
2415	23637	25281
2416	23646	25270
2417	23656	25261
2418	23666	25251
2419	23676	25241
2420	23685	25230
2421	23695	25222
2422	23706	25213
2423	23716	25203
2424	23726	25194
2425	23737	25185
2426	23747	25176
2427	23758	25167
2428	23767	25157
2429	23778	25148
2430	23788	25139
2431	23798	25129
2432	23808	25119
2433	23815	25107
2434	23824	25096
2435	23830	25082
2436	23836	25068
2437	23841	25054
2438	23847	25039
2439	23852	25025
2440	23858	25011
2441	23863	24997
2442	23868	24982
2443	23874	24968
2444	23881	24955
2445	23886	24941
2446	23892	24927
2447	23898	24913
2448	23903	24899
2449	23909	24885
2450	23915	24871
2451	23920	24857
2452	23925	24842
2453	23929	24826
2454	23935	24812
2455	23949	24807
2456	23960	24799
2457	23971	24790
2458	23980	24779
2459	23991	24771
2460	24002	24762
2461	24011	24752
2462	24021	24743
2463	24032	24734
2464	24042	24725
2465	24053	24716
2466	24063	24707
2467	24071	24695
2468	24081	24686
2469	24092	24677
2470	24101	24666
2471	24111	24657
2472	24118	24644
2473	24128	24635
2474	24138	24626
2475	24148	24616
2476	24159	24607
2477	24166	24595
2478	24176	24586
2479	24186	24576
2480	24196	24567
2481	24207	24558
2482	24216	24547
2483	24227	24539
2484	24235	24527
2485	24244	24517
2486	24255	24509
2487	24262	24496
2488	24271	24485
2489	24278	24473
2490	24288	24464
2491	24299	24455
2492	24307	24444
2493	24317	24434
2494	24328	24425
2495	24336	24414
2496	24346	24405
2497	24354	24393
2498	24365	24385
2499	24375	24375
2500	24385	24366
2501	24396	24357
2502	24406	24348
2503	24415	24337
2504	24426	24328
2505	24435	24318
2506	24445	24309
2507	24454	24298
2508	24464	24289
2509	24475	24280
2510	24485	24271
2511	24496	24262
2512	24506	24252
2513	24516	24243
2514	24526	24234
2515	24537	24225
2516	24548	24216
2517	24557	24206
2518	24566	24195
2519	24576	24186
2520	24586	24176
2521	24594	24165
2522	24603	24154
2523	24614	24145
2524	24624	24136
2525	24632	24125
2526	24643	24116
2527	24653	24107
2528	24663	24097
2529	24673	24088
2530	24682	24077
2531	24692	24068
2532	24703	24059
2533	24713	24050
2534	24723	24041
2535	24734	24032
2536	24744	24022
2537	24755	24013
2538	24765	24004
2539	24774	23994
2540	24784	23985
2541	24793	23973
2542	24804	23965
2543	24813	23955
2544	24824	23946
2545	24833	23936
2546	24843	23926
2547	24853	23917
2548	24863	23907
2549	24874	23898
2550	24884	23889
2551	24892	23878
2552	24902	23868
2553	24912	23859
2554	24922	23849
2555	24933	23840
2556	24941	23829
2557	24951	23819
2558	24961	23810
2559	24967	23796
2560	24973	23783
2561	24978	23770
2562	24984	23756
2563	24995	23747
2564	25002	23735
2565	25014	23727
2566	25022	23716
2567	25032	23706
2568	25042	23697
2569	25051	23686
2570	25062	23677
2571	25072	23668
2572	25082	23659
2573	25092	23649
2574	25102	23640
2575	25112	23630
2576	25122	23621
2577	25132	23611
2578	25143	23602
2579	25153	23593
2580	25160	23581
2581	25170	23572
2582	25181	23562
2583	25191	23553
2584	25202	23544
2585	25213	23536
2586	25222	23526
2587	25233	23517
2588	25243	23507
2589	25253	23498
2590	25263	23489
2591	25269	23476
2592	25280	23466
2593	25290	23457
2594	25300	23448
2595	25310	23438
2596	25318	23427
2597	25329	23418
2598	25339	23409
2599	25347	23397
2600	25358	23388
2601	25369	23380
2602	25379	23370
2603	25389	23361
2604	25399	23351
2605	25408	23341
2606	25419	23332
2607	25427	23321
2608	25439	23313
2609	25449	23304
2610	25457	23292
2611	25467	23283
2612	25475	23271
2613	25486	23263
2614	25497	23254
2615	25508	23245
2616	25517	23236
2617	25528	23227
2618	25536	23216
2619	25547	23207
2620	25557	23197
2621	25567	23187
2622	25578	23179
2623	25588	23170
2624	25595	23158
2625	25603	23146
2626	25610	23134
2627	25617	23121
2628	25625	23110
2629	25632	23098
2630	25639	23085
2631	25645	23072
2632	25650	23059
2633	25657	23046
2634	25662	23033
2635	25669	23020
2636	25675	23007
2637	25681	22994
2638	25687	22981
2639	25693	22968
2640	25699	22954
2641	25704	22941
2642	25710	22928
2643	25716	22915
2644	25722	22902
2645	25730	22890
2646	25740	22881
2647	25750	22872
2648	25761	22863
2649	25770	22853
2650	25778	22841
2651	25789	22833
2652	25799	22824
2653	25809	22814
2654	25820	22805
2655	25830	22796
2656	25841	22787
2657	25848	22775
2658	25858	22765
2659	25867	22755
2660	25878	22746
2661	25887	22736
2662	25897	22727
2663	25906	22716
2664	25916	22707
2665	25926	22697
2666	25936	22688
2667	25945	22678
2668	25955	22668
2669	25964	22658
2670	25974	22648
2671	25983	22638
2672	25993	22628
2673	26003	22619
2674	26013	22609
2675	26023	22600
2676	26033	22590
2677	26043	22581
2678	26052	22571
2679	26062	22561
2680	26071	22551
2681	26080	22541
2682	26091	22532
2683	26101	22522
2684	26111	22513
2685	26121	22503
2686	26131	22494
2687	26141	22485
2688	26151	22475
2689	26162	22466
2690	26170	22455
2691	26179	22445
2692	26185	22432
2693	26194	22421
2694	26201	22409
2695	26210	22399
2696	26219	22389
2697	26229	22379
2698	26239	22369
2699	26245	22356
2700	26249	22342
2701	26254	22328
2702	26263	22318
2703	26273	22308
2704	26282	22299
2705	26292	22289
2706	26302	22279
2707	26311	22269
2708	26321	22260
2709	26331	22250
2710	26341	22241
2711	26351	22231
2712	26360	22221
2713	26370	22211
2714	26379	22201
2715	26388	22190
2716	26398	22181
2717	26408	22171
2718	26418	22162
2719	26427	22152
2720	26436	22142
2721	26447	22133
2722	26457	22123
2723	26466	22113
2724	26474	22102
2725	26483	22092
2726	26494	22083
2727	26504	22073
2728	26513	22063
2729	26523	22053
2730	26532	22044
2731	26542	22034
2732	26552	22025
2733	26562	22015
2734	26572	22005
2735	26582	21996
2736	26592	21986
2737	26601	21976
2738	26609	21965
2739	26618	21955
2740	26628	21945
2741	26637	21935
2742	26646	21925
2743	26656	21915
2744	26665	21905
2745	26673	21894
2746	26681	21883
2747	26690	21873
2748	26699	21862
2749	26709	21853
2750	26718	21842
2751	26727	21832
2752	26735	21821
2753	26744	21811
2754	26754	21802
2755	26763	21791
2756	26772	21781
2757	26781	21771
2758	26791	21761
2759	26800	21750
2760	26810	21741
2761	26819	21731
2762	26828	21721
2763	26837	21710
2764	26845	21699
2765	26854	21689
2766	26862	21678
2767	26871	21668
2768	26880	21657
2769	26889	21647
2770	26898	21636
2771	26907	21626
2772	26917	21617
2773	26926	21607
2774	26935	21596
2775	26944	21586
2776	26954	21577
2777	26963	21566
2778	26971	21555
2779	26980	21545
2780	26990	21536
2781	27000	21526
2782	27010	21516
2783	27018	21506
2784	27027	21495
2785	27037	21486
2786	27046	21476
2787	27056	21466
2788	27066	21456
2789	27076	21447
2790	27086	21437
2791	27094	21427
2792	27103	21416
2793	27111	21405
2794	27121	21396
2795	27131	21386
2796	27140	21376
2797	27150	21366
2798	27158	21356
2799	27168	21347
2800	27178	21337
2801	27187	21326
2802	27197	21317
2803	27208	21308
2804	27217	21298
2805	27226	21288
2806	27235	21277
2807	27245	21268
2808	27255	21259
2809	27265	21249
2810	27274	21239
2811	27283	21229
2812	27293	21219
2813	27304	21210
2814	27312	21200
2815	27326	21193
2816	27336	21184
2817	27346	21174
2818	27351	21161
2819	27357	21148
2820	27362	21135
2821	27367	21121
2822	27372	21108
2823	27377	21095
2824	27382	21082
2825	27388	21069
2826	27393	21056
2827	27398	21043
2828	27404	21030
2829	27409	21016
2830	27414	21003
2831	27419	20990
2832	27424	20977
2833	27429	20964
2834	27435	20951
2835	27446	20942
2836	27455	20932
2837	27465	20923
2838	27475	20913
2839	27484	20903
2840	27494	20894
2841	27504	20884
2842	27513	20874
2843	27523	20865
2844	27532	20854
2845	27542	20845
2846	27552	20836
2847	27562	20826
2848	27571	20816
2849	27580	20806
2850	27589	20796
2851	27598	20785
2852	27608	20776
2853	27617	20766
2854	27627	20756
2855	27634	20745
2856	27643	20735
2857	27651	20723
2858	27660	20714
2859	27670	20704
2860	27679	20694
2861	27687	20683
2862	27696	20673
2863	27704	20662
2864	27714	20652
2865	27723	20643
2866	27733	20633
2867	27742	20623
2868	27750	20612
2869	27759	20602
2870	27769	20592
2871	27778	20582
2872	27787	20572
2873	27797	20563
2874	27806	20552
2875	27813	20541
2876	27824	20532
2877	27834	20522
2878	27843	20512
2879	27853	20503
2880	27860	20491
2881	27870	20482
2882	27879	20472
2883	27887	20461
2884	27897	20451
2885	27905	20441
2886	27916	20431
2887	27925	20421
2888	27933	20410
2889	27941	20399
2890	27949	20389
2891	27959	20379
2892	27969	20370
2893	27979	20360
2894	27989	20351
2895	27999	20341
2896	28009	20332
2897	28019	20323
2898	28029	20314
2899	28040	20304
2900	28050	20295
2901	28060	20286
2902	28070	20277
2903	28081	20267
2904	28091	20258
2905	28100	20248
2906	28107	20237
2907	28118	20228
2908	28128	20218
2909	28138	20209
2910	28148	20200
2911	28158	20190
2912	28168	20181
2913	28179	20172
2914	28190	20163
2915	28198	20153
2916	28209	20144
2917	28220	20135
2918	28230	20126
2919	28241	20117
2920	28252	20108
2921	28261	20098
2922	28271	20089
2923	28282	20079
2924	28288	20067
2925	28297	20057
2926	28307	20048
2927	28314	20036
2928	28322	20025
2929	28329	20014
2930	28339	20004
2931	28349	19995
2932	28356	19983
2933	28365	19973
2934	28373	19962
2935	28382	19952
2936	28391	19942
2937	28401	19933
2938	28412	19924
2939	28423	19915
2940	28434	19906
2941	28443	19896
2942	28452	19886
2943	28460	19875
2944	28471	19867
2945	28481	19857
2946	28490	19847
2947	28501	19838
2948	28511	19829
2949	28519	19818
2950	28530	19809
2951	28538	19799
2952	28548	19789
2953	28559	19780
2954	28569	19771
2955	28580	19762
2956	28589	19752
2957	28599	19742
2958	28609	19733
2959	28620	19724
2960	28630	19715
2961	28640	19706
2962	28650	19696
2963	28661	19687
2964	28671	19678
2965	28682	19669
2966	28692	19660
2967	28703	19651
2968	28713	19641
2969	28723	19632
2970	28733	19623
2971	28743	19613
2972	28752	19603
2973	28762	19594
2974	28772	19584
2975	28782	19575
2976	28792	19565
2977	28803	19557
2978	28813	19547
2979	28824	19538
2980	28834	19529
2981	28844	19519
2982	28855	19510
2983	28865	19501
2984	28875	19491
2985	28885	19482
2986	28895	19473
2987	28906	19464
2988	28916	19455
2989	28925	19444
2990	28936	19435
2991	28947	19427
2992	28956	19417
2993	28967	19408
2994	28977	19399
2995	28987	19389
2996	28998	19380
2997	29006	19369
2998	29016	19360
2999	29026	19350
3000	29036	19341
3001	29046	19331
3002	29056	19322
3003	29066	19313
3004	29076	19303
3005	29087	19294
3006	29097	19285
3007	29107	19276
3008	29118	19267
3009	29125	19255
3010	29136	19246
3011	29147	19238
3012	29157	19228
3013	29168	19219
3014	29178	19210
3015	29188	19200
3016	29198	19191
3017	29209	19182
3018	29218	19172
3019	29228	19163
3020	29239	19154
3021	29250	19145
3022	29261	19136
3023	29270	19126
3024	29280	19117
3025	29291	19108
3026	29301	19098
3027	29310	19088
3028	29321	19079
3029	29332	19070
3030	29340	19060
3031	29351	19051
3032	29361	19042
3033	29371	19032
3034	29381	19023
3035	29392	19013
3036	29402	19004
3037	29414	18996
3038	29422	18985
3039	29434	18977
3040	29444	18968
3041	29455	18958
3042	29465	18949
3043	29476	18940
3044	29486	18931
3045	29496	18922
3046	29507	18913
3047	29517	18903
3048	29528	18894
3049	29538	18885
3050	29549	18876
3051	29559	18866
3052	29569	18857
3053	29580	18848
3054	29589	18838
3055	29599	18829
3056	29610	18820
3057	29619	18810
3058	29630	18800
3059	29640	18791
3060	29650	18782
3061	29658	18771
3062	29669	18762
3063	29679	18753
3064	29688	18743
3065	29698	18733
3066	29711	18725
3067	29722	18716
3068	29732	18707
3069	29740	18696
3070	29751	18687
3071	29761	18678
3072	29770	18668
3073	29780	18658
3074	29789	18648
3075	29799	18639
3076	29809	18629
3077	29818	18619
3078	29827	18609
3079	29836	18599
3080	29845	18589
3081	29856	18580
3082	29865	18570
3083	29875	18561
3084	29885	18551
3085	29895	18541
3086	29906	18532
3087	29913	18521
3088	29925	18513
3089	29934	18503
3090	29944	18493
3091	29955	18484
3092	29964	18474
3093	29975	18465
3094	29985	18456
3095	29995	18446
3096	30005	18437
3097	30015	18427
3098	30025	18418
3099	30036	18409
3100	30044	18398
3101	30055	18389
3102	30064	18379
3103	30074	18370
3104	30085	18361
3105	30094	18351
3106	30105	18342
3107	30114	18332
3108	30122	18321
3109	30133	18312
3110	30142	18302
3111	30151	18292
3112	30161	18282
3113	30172	18273
3114	30181	18263
3115	30191	18254
3116	30199	18243
3117	30209	18234
3118	30219	18224
3119	30229	18215
3120	30240	18206
3121	30248	18195
3122	30259	18186
3123	30270	18177
3124	30280	18168
3125	30291	18159
3126	30301	18149
3127	30311	18140
3128	30322	18131
3129	30333	18122
3130	30343	18112
3131	30353	18103
3132	30364	18094
3133	30374	18084
3134	30384	18075
3135	30394	18065
3136	30402	18055
3137	30413	18046
3138	30424	18037
3139	30433	18027
3140	30443	18018
3141	30454	18009
3142	30463	17999
3143	30474	17990
3144	30483	17980
3145	30494	17971
3146	30505	17962
3147	30515	17952
3148	30524	17942
3149	30532	17932
3150	30543	17922
3151	30553	17913
3152	30563	17903
3153	30572	17893
3154	30582	17884
3155	30593	17875
3156	30602	17865
3157	30614	17856
3158	30623	17846
3159	30633	17837
3160	30643	17827
3161	30654	17818
3162	30664	17808
3163	30674	17799
3164	30684	17790
3165	30693	17780
3166	30702	17770
3167	30712	17760
3168	30722	17750
3169	30731	17740
3170	30741	17731
3171	30753	17722
3172	30763	17713
3173	30774	17704
3174	30785	17695
3175	30794	17685
3176	30804	17676
3177	30813	17666
3178	30823	17656
3179	30834	17647
3180	30844	17637
3181	30854	17628
3182	30865	17619
3183	30875	17609
3184	30884	17599
3185	30894	17590
3186	30904	17580
3187	30912	17570
3188	30925	17562
3189	30934	17552
3190	30945	17543
3191	30956	17533
3192	30965	17524
3193	30975	17514
3194	30986	17505
3195	30996	17495
3196	31005	17486
3197	31016	17477
3198	31025	17466
3199	31035	17457
3200	31046	17448
3201	31054	17437
3202	31064	17428
3203	31075	17419
3204	31084	17409
3205	31095	17400
3206	31105	17390
3207	31116	17381
3208	31125	17371
3209	31134	17361
3210	31145	17352
3211	31156	17343
3212	31166	17334
3213	31177	17325
3214	31188	17315
3215	31197	17306
3216	31208	17297
3217	31219	17287
3218	31229	17278
3219	31241	17269
3220	31250	17259
3221	31259	17250
3222	31271	17241
3223	31282	17232
3224	31291	17222
3225	31301	17212
3226	31309	17202
3227	31320	17193
3228	31331	17184
