iter	Passed	Remaining
1673	19172	38093
1674	19183	38080
1675	19196	38071
1676	19206	38057
1677	19217	38046
1678	19229	38035
1679	19241	38025
1680	19252	38013
1681	19263	38000
1682	19275	37990
1683	19287	37978
1684	19298	37967
1685	19310	37955
1686	19320	37941
1687	19331	37929
1688	19342	37918
1689	19354	37907
1690	19366	37897
1691	19376	37881
1692	19387	37870
1693	19397	37856
1694	19409	37845
1695	19421	37834
1696	19432	37822
1697	19443	37811
1698	19455	37800
1699	19467	37789
1700	19479	37779
1701	19490	37766
1702	19501	37754
1703	19513	37744
1704	19525	37733
1705	19536	37722
1706	19550	37716
1707	19562	37705
1708	19571	37689
1709	19583	37677
1710	19594	37665
1711	19604	37652
1712	19617	37642
1713	19628	37631
1714	19640	37620
1715	19652	37610
1716	19664	37599
1717	19675	37587
1718	19687	37576
1719	19699	37566
1720	19711	37555
1721	19722	37544
1722	19734	37534
1723	19746	37522
1724	19760	37516
1725	19775	37510
1726	19787	37500
1727	19799	37490
1728	19810	37478
1729	19822	37468
1730	19834	37457
1731	19846	37446
1732	19857	37435
1733	19869	37424
1734	19880	37411
1735	19892	37400
1736	19903	37390
1737	19915	37379
1738	19927	37367
1739	19939	37357
1740	19950	37345
1741	19964	37339
1742	19976	37328
1743	19988	37317
1744	19999	37304
1745	20011	37294
1746	20021	37280
1747	20032	37268
1748	20043	37256
1749	20051	37239
1750	20063	37228
1751	20074	37215
1752	20086	37205
1753	20097	37193
1754	20109	37183
1755	20121	37172
1756	20133	37161
1757	20145	37150
1758	20157	37140
1759	20168	37128
1760	20180	37117
1761	20191	37105
1762	20203	37095
1763	20214	37082
1764	20226	37072
1765	20237	37060
1766	20249	37048
1767	20260	37038
1768	20271	37025
1769	20283	37014
1770	20295	37003
1771	20304	36988
1772	20315	36975
1773	20324	36960
1774	20336	36949
1775	20348	36938
1776	20360	36928
1777	20373	36920
1778	20387	36913
1779	20402	36907
1780	20416	36901
1781	20427	36889
1782	20437	36875
1783	20448	36862
1784	20460	36851
1785	20471	36839
1786	20483	36828
1787	20494	36817
1788	20503	36801
1789	20513	36787
1790	20525	36775
1791	20534	36761
1792	20542	36742
1793	20549	36722
1794	20556	36703
1795	20562	36683
1796	20569	36663
1797	20576	36644
1798	20583	36624
1799	20590	36605
1800	20597	36585
1801	20604	36566
1802	20611	36546
1803	20618	36527
1804	20626	36510
1805	20637	36498
1806	20648	36486
1807	20660	36475
1808	20671	36464
1809	20682	36451
1810	20695	36441
1811	20706	36431
1812	20718	36419
1813	20729	36408
1814	20741	36398
1815	20753	36387
1816	20764	36375
1817	20771	36356
1818	20777	36335
1819	20783	36314
1820	20790	36294
1821	20796	36273
1822	20801	36252
1823	20808	36231
1824	20814	36211
1825	20820	36191
1826	20826	36170
1827	20832	36149
1828	20843	36137
1829	20855	36126
1830	20869	36119
1831	20883	36112
1832	20894	36100
1833	20905	36089
1834	20917	36077
1835	20929	36067
1836	20940	36056
1837	20952	36045
1838	20964	36034
1839	20976	36024
1840	20990	36017
1841	21004	36010
1842	21016	36000
1843	21027	35988
1844	21038	35976
1845	21050	35965
1846	21061	35953
1847	21073	35943
1848	21085	35932
1849	21096	35921
1850	21108	35910
1851	21119	35898
1852	21129	35884
1853	21140	35873
1854	21152	35862
1855	21164	35851
1856	21176	35841
1857	21188	35830
1858	21200	35821
1859	21212	35809
1860	21223	35798
1861	21235	35787
1862	21246	35775
1863	21260	35768
1864	21269	35754
1865	21283	35746
1866	21297	35739
1867	21310	35731
1868	21322	35720
1869	21334	35709
1870	21346	35698
1871	21358	35688
1872	21372	35682
1873	21385	35672
1874	21399	35665
1875	21413	35658
1876	21427	35651
1877	21442	35645
1878	21455	35638
1879	21466	35625
1880	21477	35612
1881	21489	35602
1882	21501	35591
1883	21511	35579
1884	21523	35567
1885	21534	35556
1886	21546	35545
1887	21557	35533
1888	21569	35522
1889	21580	35511
1890	21592	35500
1891	21606	35492
1892	21619	35484
1893	21632	35474
1894	21646	35467
1895	21659	35460
1896	21671	35449
1897	21680	35433
1898	21692	35423
1899	21704	35413
1900	21716	35402
1901	21728	35391
1902	21739	35380
1903	21751	35368
1904	21762	35357
1905	21775	35347
1906	21786	35335
1907	21798	35324
1908	21810	35314
1909	21820	35301
1910	21832	35290
1911	21843	35279
1912	21855	35268
1913	21866	35256
1914	21877	35244
1915	21889	35233
1916	21898	35218
1917	21909	35205
1918	21920	35194
1919	21932	35182
1920	21944	35172
1921	21955	35160
1922	21965	35147
1923	21974	35131
1924	21987	35122
1925	21998	35110
1926	22009	35098
1927	22021	35088
1928	22033	35077
1929	22044	35065
1930	22056	35055
1931	22070	35048
1932	22084	35040
1933	22096	35029
1934	22107	35017
1935	22119	35007
1936	22130	34995
1937	22142	34985
1938	22154	34973
1939	22165	34961
1940	22174	34946
1941	22185	34934
1942	22198	34925
1943	22209	34914
1944	22221	34903
1945	22233	34892
1946	22246	34884
1947	22260	34876
1948	22272	34865
1949	22284	34854
1950	22295	34843
1951	22307	34833
1952	22317	34818
1953	22328	34807
1954	22341	34797
1955	22353	34787
1956	22365	34776
1957	22377	34765
1958	22388	34754
1959	22399	34742
1960	22411	34731
1961	22423	34720
1962	22434	34708
1963	22446	34698
1964	22458	34687
1965	22471	34679
1966	22486	34672
1967	22494	34656
1968	22506	34645
1969	22518	34634
1970	22527	34620
1971	22541	34611
1972	22553	34601
1973	22565	34591
1974	22579	34584
1975	22591	34573
1976	22603	34562
1977	22614	34551
1978	22626	34539
1979	22637	34528
1980	22649	34517
1981	22661	34506
1982	22672	34495
1983	22685	34484
1984	22699	34477
1985	22713	34470
1986	22727	34463
1987	22739	34451
1988	22751	34441
1989	22762	34429
1990	22774	34418
1991	22785	34407
1992	22799	34399
1993	22810	34387
1994	22821	34375
1995	22833	34365
1996	22847	34357
1997	22862	34350
1998	22874	34341
1999	22886	34330
2000	22897	34318
2001	22909	34307
2002	22921	34296
2003	22932	34284
2004	22944	34274
2005	22956	34262
2006	22967	34251
2007	22979	34240
2008	22990	34228
2009	23002	34218
2010	23016	34210
2011	23031	34203
2012	23045	34196
2013	23054	34181
2014	23066	34170
2015	23077	34159
2016	23090	34148
2017	23101	34136
2018	23112	34125
2019	23127	34118
2020	23141	34110
2021	23153	34099
2022	23164	34088
2023	23175	34076
2024	23187	34064
2025	23198	34054
2026	23210	34043
2027	23221	34031
2028	23233	34020
2029	23245	34009
2030	23257	33998
2031	23268	33986
2032	23280	33975
2033	23292	33964
2034	23303	33953
2035	23314	33940
2036	23325	33929
2037	23337	33918
2038	23349	33907
2039	23359	33893
2040	23367	33877
2041	23379	33866
2042	23390	33855
2043	23402	33843
2044	23413	33832
2045	23425	33821
2046	23439	33813
2047	23451	33803
2048	23464	33793
2049	23473	33778
2050	23485	33767
2051	23496	33756
2052	23509	33747
2053	23521	33736
2054	23535	33727
2055	23547	33717
2056	23558	33705
2057	23567	33690
2058	23578	33677
2059	23589	33666
2060	23600	33654
2061	23612	33643
2062	23623	33632
2063	23635	33621
2064	23649	33613
2065	23661	33601
2066	23672	33590
2067	23684	33579
2068	23696	33568
2069	23707	33557
2070	23718	33545
2071	23730	33534
2072	23742	33522
2073	23753	33511
2074	23765	33500
2075	23776	33489
2076	23788	33477
2077	23798	33464
2078	23812	33457
2079	23826	33448
2080	23838	33437
2081	23850	33427
2082	23862	33416
2083	23873	33404
2084	23885	33393
2085	23894	33379
2086	23906	33368
2087	23917	33356
2088	23928	33344
2089	23940	33333
2090	23951	33321
2091	23963	33310
2092	23977	33303
2093	23992	33295
2094	24002	33283
2095	24015	33273
2096	24027	33263
2097	24038	33251
2098	24050	33239
2099	24062	33229
2100	24072	33216
2101	24079	33198
2102	24087	33181
2103	24094	33163
2104	24101	33146
2105	24108	33128
2106	24114	33110
2107	24121	33092
2108	24128	33075
2109	24135	33057
2110	24142	33039
2111	24148	33021
2112	24155	33004
2113	24163	32987
2114	24175	32976
2115	24186	32965
2116	24200	32956
2117	24211	32945
2118	24223	32933
2119	24234	32922
2120	24246	32911
2121	24257	32899
2122	24269	32889
2123	24281	32878
2124	24295	32870
2125	24309	32862
2126	24320	32850
2127	24332	32839
2128	24344	32828
2129	24356	32817
2130	24368	32808
2131	24381	32797
2132	24392	32786
2133	24404	32775
2134	24413	32761
2135	24425	32750
2136	24437	32739
2137	24449	32728
2138	24462	32719
2139	24476	32711
2140	24491	32704
2141	24505	32696
2142	24519	32688
2143	24532	32679
2144	24546	32670
2145	24559	32662
2146	24571	32651
2147	24583	32640
2148	24595	32630
2149	24605	32617
2150	24618	32606
2151	24627	32592
2152	24638	32581
2153	24650	32570
2154	24662	32559
2155	24674	32548
2156	24685	32536
2157	24699	32527
2158	24712	32519
2159	24726	32511
2160	24739	32501
2161	24754	32493
2162	24765	32482
2163	24777	32471
2164	24788	32459
2165	24801	32449
2166	24813	32439
2167	24824	32427
2168	24835	32415
2169	24845	32402
2170	24857	32391
2171	24869	32380
2172	24879	32367
2173	24890	32355
2174	24902	32344
2175	24914	32333
2176	24925	32322
2177	24934	32307
2178	24946	32296
2179	24958	32285
2180	24969	32273
2181	24981	32262
2182	24989	32246
2183	25001	32235
2184	25012	32224
2185	25024	32213
2186	25035	32202
2187	25046	32189
2188	25059	32179
2189	25070	32167
2190	25081	32156
2191	25093	32145
2192	25107	32137
2193	25121	32128
2194	25134	32119
2195	25144	32106
2196	25156	32095
2197	25168	32084
2198	25177	32070
2199	25189	32059
2200	25203	32051
2201	25218	32043
2202	25232	32035
2203	25246	32028
2204	25255	32012
2205	25264	31998
2206	25276	31987
2207	25288	31976
2208	25298	31963
2209	25311	31954
2210	25323	31943
2211	25335	31932
2212	25346	31921
2213	25358	31909
2214	25370	31898
2215	25383	31890
2216	25398	31882
2217	25410	31871
2218	25420	31858
2219	25432	31847
2220	25443	31836
2221	25455	31824
2222	25467	31813
2223	25478	31802
2224	25489	31790
2225	25501	31779
2226	25511	31765
2227	25523	31755
2228	25534	31743
2229	25546	31732
2230	25558	31721
2231	25571	31711
2232	25582	31700
2233	25594	31689
2234	25605	31677
2235	25617	31666
2236	25631	31658
2237	25645	31650
2238	25660	31642
2239	25674	31634
2240	25682	31619
2241	25692	31606
2242	25705	31595
2243	25719	31587
2244	25733	31579
2245	25745	31568
2246	25757	31557
2247	25768	31546
2248	25780	31535
2249	25794	31526
2250	25806	31516
2251	25817	31503
2252	25828	31492
2253	25840	31480
2254	25852	31469
2255	25863	31458
2256	25875	31446
2257	25886	31435
2258	25898	31424
2259	25910	31413
2260	25920	31400
2261	25932	31389
2262	25946	31381
2263	25960	31372
2264	25974	31364
2265	25986	31353
2266	25998	31342
2267	26010	31331
2268	26022	31320
2269	26032	31307
2270	26041	31293
2271	26052	31281
2272	26064	31270
2273	26075	31258
2274	26086	31246
2275	26098	31235
2276	26107	31221
2277	26119	31210
2278	26131	31199
2279	26143	31188
2280	26154	31177
2281	26167	31166
2282	26178	31154
2283	26189	31143
2284	26201	31132
2285	26211	31118
2286	26222	31106
2287	26233	31095
2288	26245	31083
2289	26257	31073
2290	26271	31064
2291	26285	31056
2292	26295	31043
2293	26308	31033
2294	26318	31020
2295	26330	31009
2296	26342	30998
2297	26353	30987
2298	26365	30975
2299	26376	30964
2300	26388	30952
2301	26402	30944
2302	26414	30933
2303	26426	30922
2304	26437	30910
2305	26448	30898
2306	26460	30887
2307	26467	30871
2308	26479	30860
2309	26491	30849
2310	26501	30835
2311	26512	30824
2312	26524	30812
2313	26534	30800
2314	26546	30789
2315	26557	30777
2316	26569	30766
2317	26581	30755
2318	26593	30744
2319	26604	30732
2320	26615	30721
2321	26627	30710
2322	26639	30699
2323	26651	30687
2324	26663	30676
2325	26675	30666
2326	26687	30655
2327	26698	30644
2328	26710	30633
2329	26721	30620
2330	26732	30608
2331	26742	30595
2332	26752	30582
2333	26764	30571
2334	26776	30560
2335	26787	30548
2336	26799	30537
2337	26811	30526
2338	26822	30515
2339	26834	30504
2340	26845	30492
2341	26857	30481
2342	26869	30469
2343	26880	30457
2344	26891	30446
2345	26903	30435
2346	26915	30424
2347	26925	30411
2348	26937	30401
2349	26949	30390
2350	26959	30377
2351	26972	30366
2352	26984	30355
2353	26995	30344
2354	27007	30333
2355	27019	30322
2356	27030	30310
2357	27042	30299
2358	27052	30286
2359	27065	30276
2360	27079	30267
2361	27093	30259
2362	27105	30248
2363	27117	30237
2364	27129	30226
2365	27140	30214
2366	27153	30204
2367	27164	30193
2368	27173	30178
2369	27183	30166
2370	27194	30154
2371	27206	30143
2372	27218	30131
2373	27231	30122
2374	27245	30113
2375	27259	30104
2376	27272	30094
2377	27283	30082
2378	27294	30070
2379	27306	30059
2380	27317	30048
2381	27329	30036
2382	27340	30025
2383	27352	30014
2384	27363	30002
2385	27375	29990
2386	27386	29979
2387	27398	29968
2388	27409	29956
2389	27421	29945
2390	27433	29935
2391	27447	29926
2392	27458	29914
2393	27469	29902
2394	27481	29891
2395	27493	29879
2396	27504	29868
2397	27516	29857
2398	27530	29848
2399	27541	29837
2400	27552	29824
2401	27563	29813
2402	27575	29802
2403	27587	29790
2404	27597	29777
2405	27608	29765
2406	27618	29752
2407	27630	29741
2408	27641	29729
2409	27650	29715
2410	27657	29699
2411	27665	29684
2412	27673	29668
2413	27680	29652
2414	27687	29636
2415	27695	29621
2416	27703	29605
2417	27710	29589
2418	27716	29572
2419	27722	29554
2420	27728	29538
2421	27734	29521
2422	27741	29504
2423	27752	29492
2424	27765	29483
2425	27777	29472
2426	27785	29457
2427	27797	29445
2428	27808	29434
2429	27818	29421
2430	27828	29408
2431	27838	29395
2432	27850	29384
2433	27864	29375
2434	27875	29364
2435	27887	29352
2436	27899	29341
2437	27910	29329
2438	27922	29318
2439	27933	29307
2440	27945	29296
2441	27957	29285
2442	27968	29274
2443	27980	29262
2444	27991	29250
2445	28002	29239
2446	28014	29228
2447	28026	29217
2448	28038	29206
2449	28047	29192
2450	28063	29185
2451	28071	29170
2452	28079	29155
2453	28087	29140
2454	28098	29128
2455	28106	29113
2456	28113	29097
2457	28121	29082
2458	28128	29066
2459	28135	29050
2460	28143	29035
2461	28150	29019
2462	28158	29004
2463	28164	28987
2464	28173	28973
2465	28178	28956
2466	28185	28939
2467	28192	28923
2468	28202	28910
2469	28213	28898
2470	28225	28887
2471	28236	28876
2472	28246	28862
2473	28254	28848
2474	28263	28834
2475	28272	28820
2476	28283	28808
2477	28295	28797
2478	28306	28786
2479	28319	28775
2480	28330	28764
2481	28342	28753
2482	28349	28738
2483	28359	28724
2484	28371	28713
2485	28381	28701
2486	28393	28690
2487	28404	28678
2488	28416	28667
2489	28427	28655
2490	28439	28645
2491	28450	28633
2492	28463	28623
2493	28475	28612
2494	28487	28601
2495	28499	28590
2496	28511	28580
2497	28524	28570
2498	28535	28558
2499	28547	28547
2500	28558	28535
2501	28570	28525
2502	28580	28511
2503	28592	28500
2504	28604	28490
2505	28615	28478
2506	28624	28464
2507	28635	28452
2508	28644	28438
2509	28654	28426
2510	28666	28415
2511	28678	28404
2512	28688	28392
2513	28696	28376
2514	28703	28361
2515	28712	28347
2516	28720	28332
2517	28727	28317
2518	28735	28301
2519	28742	28286
2520	28749	28270
2521	28757	28255
2522	28766	28242
2523	28774	28227
2524	28782	28212
2525	28791	28199
2526	28802	28186
2527	28810	28172
2528	28819	28158
2529	28828	28145
2530	28836	28130
2531	28844	28115
2532	28853	28101
2533	28865	28090
2534	28873	28076
2535	28882	28062
2536	28889	28047
2537	28897	28032
2538	28906	28018
2539	28914	28003
2540	28922	27988
2541	28929	27973
2542	28938	27959
2543	28946	27945
2544	28956	27932
2545	28963	27916
2546	28970	27900
2547	28977	27886
2548	28986	27871
2549	28993	27856
2550	29001	27841
2551	29007	27825
2552	29014	27810
2553	29022	27795
2554	29029	27779
2555	29038	27765
2556	29046	27751
2557	29054	27737
2558	29061	27721
2559	29068	27705
2560	29075	27690
2561	29083	27676
2562	29090	27660
2563	29097	27645
2564	29105	27630
2565	29112	27615
2566	29120	27600
2567	29127	27584
2568	29133	27568
2569	29139	27552
2570	29149	27539
2571	29160	27528
2572	29172	27517
2573	29185	27507
2574	29198	27497
2575	29210	27486
2576	29221	27474
2577	29233	27464
2578	29244	27452
2579	29254	27440
2580	29266	27429
2581	29277	27418
2582	29288	27406
2583	29296	27392
2584	29307	27379
2585	29315	27365
2586	29322	27350
2587	29329	27334
2588	29336	27319
2589	29343	27304
2590	29350	27289
2591	29358	27274
2592	29365	27259
2593	29372	27244
2594	29380	27228
2595	29387	27214
2596	29395	27199
2597	29406	27187
2598	29417	27176
2599	29429	27165
2600	29440	27154
2601	29451	27142
2602	29463	27131
2603	29474	27120
2604	29483	27106
2605	29494	27095
2606	29506	27084
2607	29517	27072
2608	29528	27061
2609	29539	27049
2610	29550	27038
2611	29560	27025
2612	29568	27011
2613	29582	27001
2614	29593	26990
2615	29604	26979
2616	29615	26967
2617	29627	26956
2618	29638	26945
2619	29653	26936
2620	29664	26925
2621	29676	26915
2622	29691	26906
2623	29703	26896
2624	29714	26884
2625	29728	26875
2626	29740	26865
2627	29752	26854
2628	29763	26842
2629	29775	26831
2630	29787	26820
2631	29797	26808
2632	29809	26797
2633	29821	26787
2634	29833	26776
2635	29844	26764
2636	29855	26753
2637	29867	26742
2638	29879	26731
2639	29891	26721
2640	29903	26710
2641	29915	26699
2642	29922	26684
2643	29929	26669
2644	29936	26654
2645	29943	26639
2646	29950	26624
2647	29957	26609
2648	29964	26593
2649	29972	26578
2650	29979	26563
2651	29986	26548
2652	29993	26533
2653	29999	26518
2654	30005	26501
2655	30011	26485
2656	30017	26469
2657	30029	26459
2658	30039	26446
2659	30050	26435
2660	30062	26424
2661	30074	26413
2662	30083	26400
2663	30094	26389
2664	30102	26375
2665	30115	26365
2666	30127	26354
2667	30137	26342
2668	30149	26331
2669	30160	26319
2670	30172	26309
2671	30184	26298
2672	30196	26287
2673	30207	26275
2674	30218	26264
2675	30229	26253
2676	30239	26240
2677	30250	26229
2678	30261	26217
2679	30274	26207
2680	30286	26196
2681	30297	26185
2682	30307	26172
2683	30319	26162
2684	30330	26151
2685	30342	26140
2686	30354	26129
2687	30365	26118
2688	30377	26107
2689	30388	26096
2690	30400	26085
2691	30412	26074
2692	30423	26063
2693	30435	26051
2694	30446	26040
2695	30458	26029
2696	30470	26018
2697	30481	26007
2698	30492	25996
2699	30504	25984
2700	30515	25973
2701	30529	25964
2702	30539	25952
2703	30550	25941
2704	30562	25930
2705	30574	25919
2706	30585	25907
2707	30596	25896
2708	30608	25885
2709	30620	25874
2710	30631	25863
2711	30642	25852
2712	30657	25843
2713	30671	25834
2714	30685	25825
2715	30699	25816
2716	30708	25803
2717	30717	25790
2718	30729	25779
2719	30741	25768
2720	30752	25757
2721	30764	25746
2722	30778	25737
2723	30790	25726
2724	30802	25715
2725	30816	25706
2726	30829	25697
2727	30842	25687
2728	30856	25677
2729	30868	25667
2730	30880	25656
2731	30892	25645
2732	30902	25633
2733	30917	25625
2734	30929	25614
2735	30943	25605
2736	30955	25594
2737	30967	25583
2738	30979	25572
2739	30990	25561
2740	31001	25550
2741	31013	25538
2742	31024	25527
2743	31035	25516
2744	31045	25503
2745	31057	25492
2746	31068	25481
2747	31079	25469
2748	31090	25457
2749	31100	25445
2750	31111	25434
2751	31122	25423
2752	31132	25410
2753	31142	25398
2754	31154	25387
2755	31166	25376
2756	31177	25365
2757	31187	25352
2758	31198	25340
2759	31210	25330
2760	31221	25318
2761	31232	25307
2762	31244	25296
2763	31255	25284
2764	31267	25274
2765	31279	25263
2766	31289	25251
2767	31301	25239
2768	31312	25228
2769	31324	25218
2770	31336	25207
2771	31345	25193
2772	31355	25181
2773	31366	25170
2774	31379	25160
2775	31391	25149
2776	31399	25135
2777	31406	25120
2778	31413	25106
2779	31420	25091
2780	31427	25076
2781	31433	25061
2782	31440	25046
2783	31447	25031
2784	31454	25016
2785	31465	25005
2786	31472	24990
2787	31479	24976
2788	31486	24960
2789	31497	24949
2790	31509	24938
2791	31520	24927
2792	31532	24916
2793	31544	24905
2794	31554	24893
2795	31567	24883
2796	31577	24871
2797	31589	24860
2798	31601	24849
2799	31613	24838
2800	31624	24827
2801	31636	24816
2802	31647	24805
2803	31659	24794
2804	31670	24783
2805	31682	24772
2806	31694	24761
2807	31705	24750
2808	31717	24739
2809	31729	24728
2810	31740	24717
2811	31754	24708
2812	31765	24696
2813	31777	24685
2814	31788	24674
2815	31800	24663
2816	31814	24654
2817	31829	24645
2818	31843	24636
2819	31856	24626
2820	31868	24616
2821	31880	24605
2822	31892	24594
2823	31904	24583
2824	31915	24571
2825	31927	24560
2826	31938	24550
2827	31950	24539
2828	31962	24528
2829	31974	24517
2830	31982	24503
2831	31990	24489
2832	31996	24474
2833	32004	24460
2834	32011	24446
2835	32022	24434
2836	32034	24423
2837	32046	24412
2838	32057	24401
2839	32068	24390
2840	32080	24379
2841	32091	24368
2842	32105	24358
2843	32119	24349
2844	32133	24340
2845	32147	24330
2846	32160	24321
2847	32172	24310
2848	32184	24299
2849	32195	24288
2850	32207	24276
2851	32218	24265
2852	32232	24256
2853	32243	24245
2854	32255	24233
2855	32266	24222
2856	32278	24211
2857	32293	24202
2858	32305	24192
2859	32316	24181
2860	32328	24170
2861	32340	24159
2862	32349	24146
2863	32356	24132
2864	32364	24117
2865	32371	24103
2866	32383	24093
2867	32394	24081
2868	32406	24070
2869	32418	24059
2870	32429	24048
2871	32440	24036
2872	32452	24025
2873	32463	24014
2874	32475	24003
2875	32487	23992
2876	32499	23981
2877	32513	23972
2878	32527	23963
2879	32541	23954
2880	32553	23943
2881	32564	23932
2882	32575	23920
2883	32587	23909
2884	32599	23898
2885	32608	23885
2886	32620	23874
2887	32631	23863
2888	32642	23852
2889	32653	23840
2890	32664	23829
2891	32676	23817
2892	32687	23806
2893	32702	23797
2894	32712	23785
2895	32719	23771
2896	32726	23756
2897	32733	23742
2898	32740	23728
2899	32748	23714
2900	32755	23700
2901	32762	23685
2902	32769	23671
2903	32775	23656
2904	32782	23641
2905	32789	23627
2906	32796	23613
2907	32808	23602
2908	32818	23590
2909	32829	23578
2910	32841	23568
2911	32854	23558
2912	32865	23546
2913	32877	23535
2914	32890	23525
2915	32901	23514
2916	32913	23502
2917	32924	23491
2918	32936	23481
2919	32950	23471
2920	32962	23460
2921	32974	23449
2922	32986	23438
2923	32997	23428
2924	33005	23414
2925	33018	23404
2926	33030	23393
2927	33040	23381
2928	33053	23370
2929	33064	23359
2930	33076	23348
2931	33088	23337
2932	33099	23326
2933	33111	23315
2934	33123	23304
2935	33136	23295
2936	33149	23284
2937	33160	23273
2938	33171	23261
2939	33182	23250
2940	33193	23238
2941	33205	23228
2942	33216	23216
2943	33228	23205
2944	33240	23194
2945	33251	23183
2946	33262	23172
2947	33275	23161
2948	33286	23150
2949	33297	23138
2950	33308	23127
2951	33320	23116
2952	33331	23105
2953	33343	23094
2954	33355	23083
2955	33367	23072
2956	33376	23059
2957	33387	23048
2958	33399	23037
2959	33410	23026
2960	33421	23014
2961	33433	23003
2962	33445	22992
2963	33454	22980
2964	33464	22968
2965	33477	22957
2966	33488	22946
2967	33501	22936
2968	33515	22926
2969	33528	22916
2970	33540	22906
2971	33554	22896
2972	33566	22885
2973	33578	22874
2974	33588	22863
2975	33600	22852
2976	33612	22841
2977	33626	22831
2978	33639	22821
2979	33650	22810
2980	33662	22799
2981	33671	22786
2982	33683	22775
2983	33695	22764
2984	33706	22753
2985	33718	22742
2986	33729	22731
2987	33740	22719
2988	33752	22708
2989	33762	22696
2990	33773	22685
2991	33784	22673
2992	33795	22662
2993	33807	22651
2994	33818	22639
2995	33830	22628
2996	33840	22616
2997	33852	22605
2998	33863	22594
2999	33874	22583
3000	33883	22570
3001	33895	22559
3002	33907	22548
3003	33919	22537
3004	33933	22527
3005	33946	22518
3006	33958	22507
3007	33967	22494
3008	33974	22480
3009	33981	22466
3010	33993	22455
3011	34004	22444
3012	34015	22432
3013	34027	22421
3014	34038	22410
3015	34050	22399
3016	34062	22388
3017	34074	22377
3018	34084	22365
3019	34095	22354
3020	34106	22342
3021	34118	22331
3022	34130	22320
3023	34144	22311
3024	34156	22300
3025	34167	22289
3026	34179	22278
3027	34191	22267
3028	34202	22256
3029	34214	22245
3030	34225	22233
3031	34238	22223
3032	34249	22212
3033	34260	22200
3034	34272	22189
3035	34282	22177
3036	34293	22165
3037	34305	22154
3038	34314	22142
3039	34326	22131
3040	34338	22120
3041	34350	22109
3042	34361	22098
3043	34373	22087
3044	34385	22076
3045	34397	22065
3046	34408	22054
3047	34419	22043
3048	34431	22031
3049	34442	22020
3050	34454	22009
3051	34466	21998
3052	34478	21987
3053	34488	21976
3054	34500	21964
3055	34510	21953
3056	34522	21941
3057	34533	21930
3058	34545	21919
3059	34559	21910
3060	34573	21900
3061	34587	21891
3062	34602	21882
3063	34613	21870
3064	34626	21860
3065	34638	21849
3066	34650	21838
3067	34661	21827
3068	34673	21816
3069	34685	21805
3070	34695	21793
3071	34706	21781
3072	34719	21771
3073	34731	21760
3074	34743	21749
3075	34754	21738
3076	34767	21728
3077	34779	21717
3078	34790	21705
3079	34802	21695
3080	34814	21684
3081	34825	21673
3082	34836	21661
3083	34848	21650
3084	34860	21639
3085	34872	21628
3086	34885	21618
3087	34896	21606
3088	34906	21594
3089	34918	21583
3090	34930	21572
3091	34941	21561
3092	34952	21550
3093	34964	21539
3094	34976	21528
3095	34987	21516
3096	34999	21505
3097	35011	21495
3098	35022	21483
3099	35034	21472
3100	35048	21462
3101	35062	21453
3102	35076	21443
3103	35090	21434
3104	35102	21423
3105	35112	21411
3106	35123	21399
3107	35135	21388
3108	35146	21377
3109	35157	21366
3110	35169	21354
3111	35183	21345
3112	35194	21334
3113	35205	21322
3114	35216	21311
3115	35228	21300
3116	35240	21289
3117	35252	21278
3118	35264	21267
3119	35276	21256
3120	35288	21245
3121	35299	21234
3122	35311	21222
3123	35322	21211
3124	35333	21200
3125	35346	21189
3126	35357	21178
3127	35369	21167
3128	35381	21156
3129	35392	21144
3130	35404	21134
3131	35418	21124
3132	35429	21113
3133	35441	21101
3134	35452	21090
3135	35463	21078
3136	35476	21068
3137	35488	21057
3138	35500	21046
3139	35511	21035
3140	35521	21023
3141	35532	21011
3142	35542	21000
3143	35554	20988
3144	35567	20978
3145	35580	20968
3146	35594	20958
3147	35606	20947
3148	35618	20936
3149	35630	20925
3150	35641	20914
3151	35653	20903
3152	35664	20892
3153	35676	20881
3154	35687	20869
3155	35699	20858
3156	35710	20847
3157	35721	20835
3158	35732	20824
3159	35743	20812
3160	35755	20801
3161	35765	20789
3162	35776	20778
3163	35788	20767
3164	35799	20755
3165	35811	20744
3166	35823	20733
3167	35834	20722
3168	35846	20711
3169	35860	20701
3170	35872	20690
3171	35883	20679
3172	35895	20668
3173	35907	20657
3174	35918	20645
3175	35929	20634
3176	35944	20625
3177	35956	20614
3178	35967	20603
3179	35979	20592
3180	35990	20580
3181	36002	20569
3182	36013	20558
3183	36025	20547
3184	36037	20536
3185	36048	20524
3186	36058	20512
3187	36068	20500
3188	36081	20490
3189	36092	20478
3190	36103	20467
3191	36115	20456
3192	36126	20445
3193	36138	20434
3194	36150	20423
3195	36161	20411
3196	36171	20399
3197	36182	20388
3198	36194	20377
3199	36206	20366
3200	36218	20355
3201	36229	20343
3202	36241	20332
3203	36254	20322
3204	36265	20310
3205	36276	20299
3206	36288	20288
3207	36300	20277
3208	36312	20266
3209	36323	20255
3210	36335	20244
3211	36346	20232
3212	36358	20221
3213	36368	20209
3214	36380	20198
3215	36391	20187
3216	36402	20176
3217	36414	20164
3218	36426	20153
3219	36437	20142
3220	36449	20131
3221	36463	20121
3222	36477	20111
3223	36489	20100
3224	36501	20089
3225	36512	20078
3226	36526	20068
