iter	Passed	Remaining
3222	40392	22270
3223	40405	22258
3224	40419	22246
3225	40432	22234
3226	40447	22222
3227	40460	22210
3228	40474	22198
3229	40488	22187
3230	40502	22175
3231	40516	22163
3232	40529	22151
3233	40543	22139
3234	40556	22127
3235	40568	22114
3236	40581	22102
3237	40594	22090
3238	40608	22078
3239	40621	22066
3240	40635	22054
3241	40648	22042
3242	40662	22030
3243	40675	22018
3244	40688	22005
3245	40701	21993
3246	40714	21981
3247	40728	21969
3248	40742	21957
3249	40755	21945
3250	40765	21931
3251	40778	21919
3252	40793	21907
3253	40807	21895
3254	40820	21883
3255	40834	21871
3256	40847	21859
3257	40860	21847
3258	40874	21835
3259	40885	21822
3260	40898	21809
3261	40910	21797
3262	40924	21785
3263	40936	21772
3264	40948	21759
3265	40962	21748
3266	40975	21735
3267	40987	21723
3268	41001	21710
3269	41013	21698
3270	41025	21685
3271	41038	21673
3272	41051	21660
3273	41064	21648
3274	41077	21636
3275	41090	21624
3276	41103	21611
3277	41115	21598
3278	41128	21586
3279	41141	21574
3280	41154	21562
3281	41166	21549
3282	41178	21536
3283	41192	21524
3284	41205	21511
3285	41218	21499
3286	41230	21487
3287	41244	21475
3288	41257	21463
3289	41271	21450
3290	41285	21439
3291	41298	21427
3292	41312	21415
3293	41326	21403
3294	41340	21391
3295	41351	21378
3296	41365	21366
3297	41378	21354
3298	41392	21342
3299	41404	21329
3300	41416	21316
3301	41430	21304
3302	41443	21292
3303	41457	21281
3304	41471	21268
3305	41484	21256
3306	41496	21243
3307	41508	21230
3308	41521	21218
3309	41534	21206
3310	41547	21194
3311	41559	21181
3312	41572	21169
3313	41585	21156
3314	41599	21144
3315	41609	21131
3316	41623	21119
3317	41637	21107
3318	41651	21095
3319	41664	21083
3320	41678	21071
3321	41689	21057
3322	41701	21045
3323	41715	21033
3324	41726	21020
3325	41739	21007
3326	41749	20993
3327	41759	20980
3328	41772	20967
3329	41785	20955
3330	41799	20943
3331	41813	20931
3332	41825	20918
3333	41838	20906
3334	41852	20894
3335	41865	20882
3336	41880	20871
3337	41893	20859
3338	41907	20846
3339	41918	20833
3340	41932	20821
3341	41945	20809
3342	41957	20796
3343	41971	20784
3344	41983	20772
3345	41997	20760
3346	42010	20748
3347	42023	20735
3348	42035	20722
3349	42049	20710
3350	42063	20699
3351	42077	20687
3352	42090	20675
3353	42104	20663
3354	42118	20651
3355	42131	20638
3356	42144	20626
3357	42158	20614
3358	42169	20601
3359	42181	20588
3360	42195	20576
3361	42209	20564
3362	42222	20552
3363	42235	20540
3364	42246	20526
3365	42260	20514
3366	42268	20500
3367	42276	20485
3368	42283	20470
3369	42290	20455
3370	42297	20440
3371	42305	20424
3372	42312	20409
3373	42319	20394
3374	42327	20379
3375	42334	20364
3376	42342	20349
3377	42350	20335
3378	42356	20319
3379	42363	20304
3380	42370	20289
3381	42379	20275
3382	42393	20262
3383	42406	20251
3384	42417	20237
3385	42425	20222
3386	42433	20208
3387	42441	20193
3388	42454	20181
3389	42467	20168
3390	42480	20156
3391	42492	20143
3392	42505	20131
3393	42518	20119
3394	42532	20107
3395	42546	20095
3396	42558	20082
3397	42571	20070
3398	42583	20057
3399	42597	20045
3400	42610	20033
3401	42624	20021
3402	42638	20009
3403	42650	19996
3404	42662	19984
3405	42676	19972
3406	42690	19960
3407	42704	19948
3408	42717	19936
3409	42728	19923
3410	42742	19911
3411	42756	19899
3412	42770	19887
3413	42784	19875
3414	42797	19863
3415	42811	19851
3416	42822	19838
3417	42835	19826
3418	42849	19814
3419	42862	19802
3420	42876	19789
3421	42890	19778
3422	42904	19766
3423	42917	19754
3424	42931	19742
3425	42945	19730
3426	42958	19717
3427	42971	19705
3428	42984	19693
3429	42998	19681
3430	43011	19669
3431	43025	19657
3432	43038	19645
3433	43051	19632
3434	43063	19620
3435	43077	19608
3436	43091	19595
3437	43103	19583
3438	43116	19570
3439	43129	19558
3440	43143	19546
3441	43157	19535
3442	43168	19521
3443	43181	19509
3444	43193	19496
3445	43207	19484
3446	43218	19471
3447	43228	19457
3448	43241	19445
3449	43254	19433
3450	43267	19420
3451	43279	19408
3452	43292	19395
3453	43306	19383
3454	43319	19371
3455	43330	19358
3456	43343	19345
3457	43355	19333
3458	43369	19321
3459	43382	19309
3460	43396	19297
3461	43409	19284
3462	43421	19272
3463	43434	19259
3464	43446	19246
3465	43459	19234
3466	43473	19222
3467	43485	19210
3468	43499	19197
3469	43512	19185
3470	43525	19173
3471	43540	19161
3472	43553	19149
3473	43563	19135
3474	43571	19121
3475	43579	19106
3476	43586	19091
3477	43593	19076
3478	43600	19061
3479	43607	19047
3480	43615	19032
3481	43622	19017
3482	43629	19002
3483	43636	18987
3484	43643	18972
3485	43651	18958
3486	43658	18943
3487	43669	18930
3488	43682	18917
3489	43695	18905
3490	43707	18892
3491	43719	18880
3492	43733	18868
3493	43744	18854
3494	43757	18842
3495	43771	18830
3496	43784	18818
3497	43798	18806
3498	43811	18794
3499	43825	18782
3500	43838	18770
3501	43850	18757
3502	43863	18744
3503	43876	18732
3504	43890	18720
3505	43903	18708
3506	43916	18696
3507	43929	18683
3508	43942	18671
3509	43955	18659
3510	43967	18646
3511	43981	18634
3512	43993	18621
3513	44006	18609
3514	44018	18596
3515	44030	18583
3516	44043	18571
3517	44057	18559
3518	44067	18546
3519	44079	18533
3520	44091	18520
3521	44103	18507
3522	44116	18495
3523	44129	18483
3524	44143	18471
3525	44155	18458
3526	44169	18446
3527	44182	18434
3528	44195	18421
3529	44206	18409
3530	44218	18396
3531	44230	18383
3532	44241	18370
3533	44255	18358
3534	44268	18346
3535	44282	18334
3536	44296	18322
3537	44307	18309
3538	44320	18296
3539	44333	18284
3540	44346	18272
3541	44360	18260
3542	44373	18248
3543	44387	18236
3544	44401	18224
3545	44415	18212
3546	44426	18198
3547	44435	18184
3548	44447	18172
3549	44459	18159
3550	44472	18147
3551	44485	18134
3552	44496	18121
3553	44504	18107
3554	44512	18093
3555	44521	18078
3556	44528	18064
3557	44535	18049
3558	44543	18035
3559	44550	18020
3560	44560	18006
3561	44573	17994
3562	44587	17982
3563	44601	17970
3564	44615	17958
3565	44628	17946
3566	44636	17932
3567	44644	17917
3568	44652	17903
3569	44660	17889
3570	44667	17874
3571	44674	17859
3572	44682	17845
3573	44689	17830
3574	44696	17816
3575	44704	17801
3576	44711	17786
3577	44719	17772
3578	44727	17758
3579	44741	17746
3580	44755	17734
3581	44769	17722
3582	44782	17710
3583	44796	17698
3584	44808	17685
3585	44823	17674
3586	44837	17662
3587	44850	17650
3588	44864	17638
3589	44878	17626
3590	44890	17613
3591	44904	17601
3592	44917	17589
3593	44930	17577
3594	44944	17565
3595	44958	17553
3596	44971	17541
3597	44984	17528
3598	44997	17516
3599	45010	17504
3600	45024	17492
3601	45038	17480
3602	45052	17468
3603	45066	17456
3604	45079	17444
3605	45092	17431
3606	45105	17419
3607	45119	17407
3608	45133	17395
3609	45145	17382
3610	45158	17370
3611	45171	17358
3612	45185	17346
3613	45198	17334
3614	45211	17321
3615	45225	17309
3616	45238	17297
3617	45252	17285
3618	45265	17273
3619	45278	17260
3620	45290	17248
3621	45304	17236
3622	45317	17223
3623	45329	17211
3624	45340	17198
3625	45352	17185
3626	45364	17172
3627	45376	17159
3628	45390	17147
3629	45403	17135
3630	45416	17123
3631	45429	17111
3632	45441	17098
3633	45454	17086
3634	45468	17074
3635	45480	17061
3636	45493	17049
3637	45505	17036
3638	45518	17023
3639	45531	17011
3640	45542	16998
3641	45554	16985
3642	45565	16972
3643	45578	16960
3644	45591	16948
3645	45605	16936
3646	45617	16923
3647	45632	16911
3648	45646	16900
3649	45659	16887
3650	45673	16875
3651	45687	16863
3652	45695	16849
3653	45707	16837
3654	45721	16825
3655	45733	16812
3656	45744	16799
3657	45757	16786
3658	45771	16774
3659	45780	16761
3660	45789	16747
3661	45797	16733
3662	45805	16718
3663	45812	16704
3664	45819	16690
3665	45827	16675
3666	45834	16661
3667	45841	16647
3668	45849	16632
3669	45857	16618
3670	45864	16604
3671	45872	16589
3672	45879	16575
3673	45885	16560
3674	45892	16546
3675	45898	16531
3676	45904	16516
3677	45911	16502
3678	45917	16487
3679	45923	16472
3680	45930	16457
3681	45936	16443
3682	45942	16428
3683	45949	16414
3684	45955	16399
3685	45962	16384
3686	45968	16370
3687	45979	16357
3688	45993	16345
3689	46007	16333
3690	46020	16320
3691	46031	16308
3692	46043	16295
3693	46056	16283
3694	46069	16270
3695	46082	16258
3696	46096	16246
3697	46110	16234
3698	46123	16222
3699	46137	16210
3700	46149	16197
3701	46163	16185
3702	46176	16173
3703	46190	16161
3704	46203	16149
3705	46216	16137
3706	46229	16124
3707	46243	16112
3708	46257	16100
3709	46271	16088
3710	46285	16076
3711	46297	16064
3712	46310	16052
3713	46322	16039
3714	46335	16027
3715	46347	16014
3716	46361	16002
3717	46373	15990
3718	46386	15977
3719	46399	15965
3720	46410	15952
3721	46423	15940
3722	46436	15927
3723	46449	15915
3724	46462	15903
3725	46475	15891
3726	46489	15878
3727	46502	15866
3728	46516	15854
3729	46529	15842
3730	46543	15830
3731	46556	15818
3732	46569	15805
3733	46583	15793
3734	46596	15781
3735	46610	15769
3736	46624	15757
3737	46636	15745
3738	46649	15732
3739	46662	15720
3740	46675	15708
3741	46689	15696
3742	46700	15683
3743	46711	15670
3744	46725	15658
3745	46739	15646
3746	46753	15634
3747	46765	15621
3748	46779	15609
3749	46793	15597
3750	46805	15585
3751	46818	15573
3752	46832	15560
3753	46844	15548
3754	46858	15536
3755	46871	15524
3756	46885	15512
3757	46899	15500
3758	46913	15487
3759	46927	15476
3760	46940	15463
3761	46953	15451
3762	46965	15438
3763	46978	15426
3764	46991	15414
3765	47004	15401
3766	47016	15389
3767	47028	15376
3768	47040	15363
3769	47053	15351
3770	47067	15339
3771	47080	15327
3772	47094	15315
3773	47108	15303
3774	47119	15290
3775	47132	15278
3776	47146	15265
3777	47159	15253
3778	47173	15241
3779	47186	15229
3780	47200	15217
3781	47213	15205
3782	47226	15192
3783	47239	15180
3784	47253	15168
3785	47265	15155
3786	47279	15143
3787	47293	15131
3788	47306	15119
3789	47319	15107
3790	47332	15095
3791	47345	15082
3792	47358	15070
3793	47372	15058
3794	47385	15045
3795	47398	15033
3796	47412	15021
3797	47425	15009
3798	47436	14996
3799	47447	14983
3800	47457	14970
3801	47470	14957
3802	47484	14945
3803	47498	14933
3804	47512	14921
3805	47525	14909
3806	47537	14896
3807	47549	14884
3808	47563	14872
3809	47576	14859
3810	47590	14847
3811	47603	14835
3812	47617	14823
3813	47629	14810
3814	47642	14798
3815	47656	14786
3816	47666	14773
3817	47680	14761
3818	47690	14747
3819	47703	14735
3820	47717	14723
3821	47731	14711
3822	47744	14699
3823	47758	14687
3824	47772	14675
3825	47785	14662
3826	47798	14650
3827	47810	14637
3828	47824	14625
3829	47836	14613
3830	47849	14600
3831	47861	14588
3832	47874	14575
3833	47885	14563
3834	47897	14550
3835	47910	14538
3836	47923	14525
3837	47935	14513
3838	47948	14500
3839	47962	14488
3840	47975	14476
3841	47988	14464
3842	48000	14451
3843	48013	14438
3844	48025	14426
3845	48038	14413
3846	48051	14401
3847	48063	14388
3848	48075	14376
3849	48087	14363
3850	48100	14351
3851	48114	14339
3852	48128	14327
3853	48142	14315
3854	48155	14302
3855	48168	14290
3856	48182	14278
3857	48195	14266
3858	48209	14254
3859	48223	14242
3860	48236	14229
3861	48249	14217
3862	48262	14205
3863	48275	14192
3864	48287	14180
3865	48297	14166
3866	48307	14153
3867	48317	14140
3868	48326	14127
3869	48335	14113
3870	48343	14099
3871	48352	14086
3872	48360	14072
3873	48368	14058
3874	48377	14045
3875	48390	14032
3876	48404	14020
3877	48416	14007
3878	48427	13995
3879	48440	13982
3880	48452	13970
3881	48466	13958
3882	48478	13945
3883	48492	13933
3884	48505	13921
3885	48516	13908
3886	48530	13896
3887	48545	13884
3888	48559	13872
3889	48571	13859
3890	48585	13847
3891	48597	13835
3892	48609	13822
3893	48622	13810
3894	48636	13797
3895	48648	13785
3896	48661	13773
3897	48673	13760
3898	48684	13747
3899	48696	13735
3900	48711	13723
3901	48724	13710
3902	48738	13698
3903	48750	13686
3904	48763	13673
3905	48777	13661
3906	48789	13649
3907	48802	13636
3908	48815	13624
3909	48828	13611
3910	48841	13599
3911	48853	13587
3912	48867	13574
3913	48879	13562
3914	48891	13549
3915	48903	13537
3916	48916	13524
3917	48929	13512
3918	48942	13500
3919	48955	13487
3920	48968	13475
3921	48981	13463
3922	48994	13450
3923	49007	13438
3924	49019	13425
3925	49032	13413
3926	49045	13401
3927	49058	13388
3928	49071	13376
3929	49085	13364
3930	49099	13352
3931	49112	13339
3932	49126	13327
3933	49139	13315
3934	49149	13302
3935	49161	13289
3936	49174	13277
3937	49188	13265
3938	49200	13252
3939	49212	13239
3940	49220	13226
3941	49228	13212
3942	49236	13198
3943	49243	13184
3944	49250	13170
3945	49257	13157
3946	49265	13143
3947	49272	13129
3948	49279	13115
3949	49287	13101
3950	49294	13087
3951	49301	13073
3952	49308	13060
3953	49316	13046
3954	49323	13032
3955	49330	13018
3956	49337	13004
3957	49344	12990
3958	49350	12976
3959	49363	12964
3960	49376	12951
3961	49389	12939
3962	49399	12926
3963	49406	12912
3964	49414	12898
3965	49422	12885
3966	49429	12871
3967	49436	12857
3968	49443	12843
3969	49450	12829
3970	49457	12815
3971	49465	12802
3972	49472	12788
3973	49486	12776
3974	49499	12764
3975	49513	12751
3976	49525	12739
3977	49538	12726
3978	49551	12714
3979	49565	12702
3980	49578	12690
3981	49592	12678
3982	49606	12666
3983	49620	12654
3984	49633	12641
3985	49646	12629
3986	49658	12616
3987	49667	12603
3988	49681	12591
3989	49694	12579
3990	49707	12566
3991	49719	12554
3992	49727	12540
3993	49735	12527
3994	49743	12513
3995	49750	12499
3996	49758	12486
3997	49767	12472
3998	49780	12460
3999	49792	12448
4000	49806	12436
4001	49820	12423
4002	49834	12411
4003	49847	12399
4004	49859	12387
4005	49871	12374
4006	49884	12362
4007	49897	12349
4008	49909	12337
4009	49921	12324
4010	49933	12312
4011	49945	12299
4012	49957	12287
4013	49969	12274
4014	49981	12261
4015	49994	12249
4016	50005	12236
4017	50017	12224
4018	50028	12211
4019	50041	12199
4020	50053	12186
4021	50066	12174
4022	50079	12161
4023	50092	12149
4024	50104	12137
4025	50118	12124
4026	50130	12112
4027	50140	12099
4028	50153	12087
4029	50166	12074
4030	50179	12062
4031	50189	12049
4032	50203	12037
4033	50215	12024
4034	50227	12012
4035	50240	11999
4036	50252	11987
4037	50265	11975
4038	50279	11963
4039	50293	11950
4040	50305	11938
4041	50317	11925
4042	50330	11913
4043	50344	11901
4044	50357	11889
4045	50371	11877
4046	50386	11865
4047	50396	11852
4048	50404	11838
4049	50412	11825
4050	50420	11811
4051	50428	11798
4052	50436	11784
4053	50443	11770
4054	50451	11757
4055	50458	11743
4056	50465	11730
4057	50473	11716
4058	50481	11703
4059	50489	11689
4060	50497	11676
4061	50505	11662
4062	50513	11649
4063	50521	11635
4064	50534	11623
4065	50548	11611
4066	50561	11599
4067	50575	11587
4068	50589	11575
4069	50603	11562
4070	50613	11549
4071	50627	11537
4072	50638	11525
4073	50651	11512
4074	50665	11500
4075	50678	11488
4076	50692	11476
4077	50706	11464
4078	50719	11452
4079	50733	11439
4080	50746	11427
4081	50757	11414
4082	50770	11402
4083	50783	11390
4084	50796	11377
4085	50810	11365
4086	50824	11353
4087	50836	11341
4088	50849	11328
4089	50863	11316
4090	50877	11304
4091	50891	11292
4092	50904	11280
4093	50918	11268
4094	50932	11256
4095	50945	11243
4096	50960	11231
4097	50971	11219
4098	50983	11206
4099	50996	11194
4100	51010	11182
4101	51021	11169
4102	51034	11157
4103	51048	11145
4104	51061	11132
4105	51073	11120
4106	51086	11107
4107	51099	11095
4108	51112	11083
4109	51126	11071
4110	51139	11058
4111	51153	11046
4112	51166	11034
4113	51178	11021
4114	51192	11009
4115	51206	10997
4116	51219	10985
4117	51233	10973
4118	51247	10961
4119	51262	10949
4120	51276	10937
4121	51286	10924
4122	51298	10911
4123	51312	10899
4124	51325	10887
4125	51334	10874
4126	51348	10862
4127	51361	10849
4128	51375	10837
4129	51388	10825
4130	51399	10812
4131	51412	10800
4132	51425	10787
4133	51438	10775
4134	51448	10762
4135	51458	10749
4136	51471	10737
4137	51485	10725
4138	51499	10712
4139	51512	10700
4140	51525	10688
4141	51539	10676
4142	51552	10663
4143	51566	10651
4144	51580	10639
4145	51592	10627
4146	51604	10614
4147	51618	10602
4148	51629	10589
4149	51643	10577
4150	51656	10565
4151	51670	10553
4152	51684	10540
4153	51697	10528
4154	51711	10516
4155	51725	10504
4156	51739	10492
4157	51753	10480
4158	51766	10467
4159	51780	10455
4160	51794	10443
4161	51807	10431
4162	51819	10418
4163	51827	10405
4164	51835	10391
4165	51842	10378
4166	51849	10365
4167	51857	10351
4168	51864	10338
4169	51872	10324
4170	51880	10311
4171	51887	10297
4172	51895	10284
4173	51902	10271
4174	51909	10257
4175	51917	10244
4176	51924	10230
4177	51934	10217
4178	51944	10205
4179	51957	10192
4180	51970	10180
4181	51984	10168
4182	51996	10155
4183	52010	10143
4184	52023	10131
4185	52036	10118
4186	52049	10106
4187	52062	10094
4188	52073	10081
4189	52086	10069
4190	52100	10057
4191	52113	10044
4192	52127	10032
4193	52140	10020
4194	52153	10008
4195	52166	9995
4196	52179	9983
4197	52193	9971
4198	52206	9958
4199	52217	9946
4200	52231	9933
4201	52243	9921
4202	52256	9909
4203	52270	9897
4204	52284	9884
4205	52294	9871
4206	52306	9859
4207	52319	9847
4208	52333	9835
4209	52346	9822
4210	52359	9810
4211	52373	9798
4212	52387	9786
4213	52401	9773
4214	52413	9761
4215	52426	9749
4216	52440	9736
4217	52454	9724
4218	52465	9712
4219	52479	9699
4220	52489	9687
4221	52503	9675
4222	52516	9662
4223	52529	9650
4224	52541	9637
4225	52554	9625
4226	52568	9613
4227	52581	9600
4228	52595	9588
4229	52609	9576
4230	52619	9563
4231	52628	9550
4232	52638	9537
4233	52652	9525
4234	52666	9513
4235	52680	9501
4236	52694	9489
4237	52708	9477
4238	52718	9464
4239	52732	9452
4240	52744	9439
4241	52757	9427
4242	52771	9415
4243	52785	9402
4244	52799	9390
4245	52812	9378
4246	52826	9366
4247	52838	9353
4248	52851	9341
4249	52864	9329
4250	52878	9316
4251	52892	9304
4252	52905	9292
4253	52919	9280
4254	52931	9267
4255	52943	9255
4256	52956	9242
4257	52970	9230
4258	52984	9218
4259	52997	9206
4260	53011	9193
4261	53025	9181
4262	53038	9169
4263	53051	9157
4264	53064	9144
4265	53077	9132
4266	53091	9120
4267	53105	9108
4268	53119	9095
4269	53132	9083
4270	53143	9070
4271	53155	9058
4272	53168	9045
4273	53182	9033
4274	53196	9021
4275	53209	9009
4276	53222	8996
4277	53236	8984
4278	53249	8972
4279	53263	8960
4280	53276	8947
4281	53289	8935
4282	53303	8923
4283	53317	8911
4284	53330	8898
4285	53343	8886
4286	53355	8873
4287	53370	8861
4288	53384	8849
4289	53398	8837
4290	53412	8825
4291	53424	8812
4292	53437	8800
4293	53450	8788
4294	53464	8775
4295	53478	8763
4296	53492	8751
4297	53505	8739
4298	53518	8726
4299	53531	8714
4300	53544	8702
4301	53558	8689
4302	53570	8677
4303	53583	8664
4304	53596	8652
4305	53610	8640
4306	53621	8627
4307	53635	8615
4308	53649	8603
4309	53662	8590
4310	53675	8578
4311	53686	8565
4312	53699	8553
4313	53712	8541
4314	53726	8528
4315	53740	8516
4316	53752	8504
4317	53765	8491
4318	53778	8479
4319	53792	8467
4320	53804	8454
4321	53817	8442
4322	53829	8429
4323	53841	8417
4324	53855	8405
4325	53870	8393
4326	53884	8380
4327	53897	8368
4328	53910	8356
4329	53923	8343
4330	53935	8331
4331	53949	8319
4332	53963	8306
4333	53973	8294
4334	53987	8281
4335	53998	8269
4336	54011	8256
4337	54024	8244
4338	54037	8232
4339	54050	8219
4340	54064	8207
4341	54077	8195
4342	54091	8182
4343	54105	8170
4344	54118	8158
4345	54131	8145
4346	54145	8133
4347	54159	8121
4348	54173	8109
4349	54184	8096
4350	54198	8084
4351	54211	8071
4352	54225	8059
4353	54236	8047
4354	54250	8034
4355	54261	8022
4356	54275	8009
4357	54289	7997
4358	54302	7985
4359	54316	7973
4360	54329	7960
4361	54342	7948
4362	54356	7936
4363	54370	7923
4364	54384	7911
4365	54398	7899
4366	54410	7886
4367	54423	7874
4368	54436	7862
4369	54449	7849
4370	54462	7837
4371	54476	7825
4372	54490	7812
4373	54503	7800
4374	54517	7788
4375	54530	7775
4376	54542	7763
4377	54556	7750
4378	54566	7738
4379	54579	7725
4380	54592	7713
4381	54604	7701
4382	54617	7688
4383	54631	7676
4384	54644	7663
4385	54653	7651
4386	54665	7638
4387	54678	7626
4388	54692	7613
4389	54706	7601
4390	54720	7589
4391	54731	7576
4392	54744	7564
4393	54758	7552
4394	54772	7539
4395	54786	7527
4396	54799	7515
4397	54811	7502
4398	54825	7490
4399	54837	7477
4400	54849	7465
4401	54862	7452
4402	54876	7440
4403	54890	7428
4404	54904	7416
4405	54917	7403
4406	54931	7391
4407	54944	7379
4408	54957	7366
4409	54971	7354
4410	54985	7342
4411	54996	7329
4412	55009	7317
4413	55022	7304
4414	55036	7292
4415	55048	7280
4416	55062	7267
4417	55075	7255
4418	55090	7243
4419	55103	7230
4420	55116	7218
4421	55131	7206
4422	55141	7193
4423	55155	7181
4424	55169	7168
4425	55182	7156
4426	55195	7144
4427	55209	7131
4428	55222	7119
4429	55236	7107
4430	55248	7094
4431	55261	7082
4432	55274	7069
4433	55288	7057
4434	55302	7045
4435	55315	7032
4436	55328	7020
4437	55342	7008
4438	55356	6995
4439	55369	6983
4440	55383	6971
4441	55395	6958
4442	55409	6946
4443	55421	6933
4444	55435	6921
4445	55449	6909
4446	55462	6897
4447	55472	6884
4448	55484	6871
4449	55496	6859
4450	55510	6846
4451	55524	6834
4452	55538	6822
4453	55551	6809
4454	55564	6797
4455	55578	6785
4456	55588	6772
4457	55598	6759
4458	55612	6747
4459	55626	6735
4460	55640	6722
4461	55652	6710
4462	55665	6697
4463	55680	6685
4464	55691	6673
4465	55704	6660
4466	55717	6648
4467	55731	6635
4468	55744	6623
4469	55758	6611
4470	55771	6598
4471	55784	6586
4472	55797	6573
4473	55811	6561
4474	55825	6549
4475	55838	6536
4476	55852	6524
4477	55864	6512
4478	55877	6499
4479	55891	6487
4480	55904	6474
4481	55917	6462
4482	55931	6450
4483	55944	6437
4484	55958	6425
4485	55972	6413
4486	55986	6400
4487	55999	6388
4488	56012	6376
4489	56025	6363
4490	56038	6351
4491	56052	6339
4492	56066	6326
4493	56079	6314
4494	56092	6301
4495	56105	6289
4496	56118	6277
4497	56133	6264
4498	56146	6252
4499	56161	6240
4500	56173	6227
4501	56185	6215
4502	56199	6202
4503	56213	6190
4504	56227	6178
4505	56242	6165
4506	56256	6153
4507	56270	6141
4508	56284	6128
4509	56295	6116
4510	56308	6103
4511	56323	6091
4512	56337	6079
4513	56350	6067
4514	56364	6054
4515	56378	6042
4516	56391	6029
4517	56404	6017
4518	56418	6005
4519	56432	5992
4520	56445	5980
4521	56459	5968
4522	56471	5955
4523	56484	5943
4524	56498	5930
4525	56511	5918
4526	56526	5906
4527	56539	5893
4528	56552	5881
4529	56564	5868
4530	56577	5856
4531	56590	5843
4532	56604	5831
4533	56618	5819
4534	56630	5806
4535	56644	5794
4536	56655	5781
4537	56664	5768
4538	56672	5755
4539	56680	5742
4540	56688	5730
4541	56696	5717
4542	56704	5704
4543	56713	5691
4544	56721	5678
4545	56729	5665
4546	56737	5652
4547	56745	5639
4548	56753	5626
4549	56767	5614
4550	56781	5602
4551	56795	5589
4552	56809	5577
4553	56821	5564
4554	56834	5552
4555	56847	5540
4556	56861	5527
4557	56874	5515
4558	56888	5502
4559	56902	5490
4560	56915	5478
4561	56927	5465
4562	56939	5453
4563	56950	5440
4564	56963	5428
4565	56977	5415
4566	56990	5403
4567	57002	5390
4568	57015	5378
4569	57028	5365
4570	57039	5353
4571	57052	5340
4572	57065	5328
4573	57075	5315
4574	57089	5303
4575	57102	5290
4576	57116	5278
4577	57129	5266
4578	57143	5253
4579	57156	5241
4580	57167	5228
4581	57180	5216
4582	57194	5204
4583	57207	5191
4584	57219	5179
4585	57232	5166
4586	57246	5154
4587	57260	5141
4588	57272	5129
4589	57284	5116
4590	57298	5104
4591	57310	5092
4592	57323	5079
4593	57335	5067
4594	57349	5054
4595	57360	5042
4596	57374	5029
4597	57386	5017
4598	57397	5004
4599	57410	4992
4600	57423	4979
4601	57436	4967
4602	57448	4954
4603	57459	4942
4604	57471	4929
4605	57484	4917
4606	57498	4904
4607	57512	4892
4608	57526	4880
4609	57539	4867
4610	57551	4855
4611	57563	4842
4612	57577	4830
4613	57589	4817
4614	57603	4805
4615	57617	4793
4616	57631	4780
4617	57645	4768
4618	57658	4756
4619	57673	4743
4620	57686	4731
4621	57697	4718
4622	57711	4706
4623	57721	4693
4624	57734	4681
4625	57747	4668
4626	57760	4656
4627	57773	4643
4628	57787	4631
4629	57800	4619
4630	57814	4606
4631	57828	4594
4632	57842	4581
4633	57856	4569
4634	57870	4557
4635	57883	4544
4636	57897	4532
4637	57911	4520
4638	57924	4507
4639	57938	4495
4640	57951	4482
4641	57964	4470
4642	57977	4457
4643	57992	4445
4644	58005	4433
4645	58017	4420
4646	58030	4408
4647	58043	4395
4648	58056	4383
4649	58070	4370
4650	58083	4358
4651	58095	4345
4652	58110	4333
4653	58122	4321
4654	58136	4308
4655	58149	4296
4656	58162	4283
4657	58173	4271
4658	58187	4258
4659	58199	4246
4660	58209	4233
4661	58221	4221
4662	58233	4208
4663	58243	4195
4664	58256	4183
4665	58269	4171
4666	58282	4158
4667	58295	4146
4668	58305	4133
4669	58318	4121
4670	58331	4108
4671	58345	4096
4672	58359	4083
4673	58372	4071
4674	58385	4058
4675	58397	4046
4676	58410	4033
4677	58423	4021
4678	58437	4009
4679	58450	3996
4680	58463	3984
4681	58477	3971
4682	58491	3959
4683	58504	3946
4684	58517	3934
4685	58530	3922
4686	58543	3909
4687	58555	3897
4688	58566	3884
4689	58578	3871
4690	58591	3859
4691	58603	3846
4692	58614	3834
4693	58627	3821
4694	58640	3809
4695	58653	3797
4696	58667	3784
4697	58680	3772
4698	58690	3759
4699	58702	3746
4700	58715	3734
4701	58725	3721
4702	58736	3709
4703	58750	3696
4704	58763	3684
4705	58777	3672
4706	58790	3659
4707	58804	3647
4708	58815	3634
4709	58827	3622
4710	58841	3609
4711	58854	3597
4712	58868	3584
4713	58881	3572
4714	58894	3559
4715	58907	3547
4716	58917	3534
4717	58928	3522
4718	58941	3509
4719	58951	3497
4720	58964	3484
4721	58977	3472
4722	58990	3459
4723	59000	3447
4724	59013	3434
4725	59026	3422
4726	59038	3409
4727	59052	3397
4728	59066	3384
4729	59078	3372
4730	59091	3359
4731	59103	3347
4732	59115	3334
4733	59128	3322
4734	59142	3309
4735	59156	3297
4736	59170	3285
4737	59182	3272
4738	59196	3260
4739	59209	3247
4740	59222	3235
4741	59235	3222
4742	59249	3210
4743	59263	3198
4744	59276	3185
4745	59288	3173
4746	59301	3160
4747	59314	3148
4748	59327	3135
4749	59340	3123
4750	59353	3110
4751	59367	3098
4752	59381	3085
4753	59391	3073
4754	59404	3060
4755	59418	3048
4756	59429	3035
4757	59442	3023
4758	59456	3010
4759	59470	2998
4760	59484	2986
4761	59498	2973
4762	59508	2961
4763	59520	2948
4764	59534	2936
4765	59543	2923
4766	59554	2910
4767	59562	2898
4768	59570	2885
4769	59583	2873
4770	59593	2860
4771	59606	2847
4772	59620	2835
4773	59633	2823
4774	59646	2810
4775	59659	2798
